routeviews,routeviews6,2001:1890:111d:1::63
routeviews,routeviews6,2001:200:e000::1000:3
ripe,rrc00,43.251.115.197
ripe,rrc00,161.129.152.2
ripe,rrc00,198.58.198.252
ripe,rrc00,2606:6d00:eb0::252
ripe,rrc00,208.80.153.193
ripe,rrc00,2620:0:860:ffff::2
ripe,rrc00,2001:728:1808::2
ripe,rrc00,165.254.255.2
ripe,rrc00,2405:3200:0:23::
ripe,rrc00,202.69.160.152
ripe,rrc00,2001:4950::5
ripe,rrc00,64.246.96.5
ripe,rrc00,109.248.43.5
ripe,rrc00,2001:678:aa4::5
ripe,rrc00,2a00:1ca8:2a::e0
ripe,rrc00,5.255.90.109
ripe,rrc00,89.234.186.6
ripe,rrc00,2a00:5884::6
ripe,rrc00,217.151.205.147
ripe,rrc00,45.14.68.69
ripe,rrc00,45.12.55.0
ripe,rrc00,89.42.52.8
ripe,rrc00,84.54.49.1
ripe,rrc00,2a14:4280:1:1::1
ripe,rrc00,2607:fad8::1:9
ripe,rrc00,45.61.0.85
ripe,rrc00,2405:4200:100::15
ripe,rrc00,203.175.175.15
ripe,rrc00,185.193.84.191
ripe,rrc00,2a0a:3640:0:d::191
ripe,rrc00,102.208.105.2
ripe,rrc00,193.0.0.56
ripe,rrc00,2a01:360:0:6::2
ripe,rrc00,80.77.16.114
ripe,rrc00,2a04:ccc2:0:c232::63fe
ripe,rrc00,2a09:4c0:500:c1a3::56e7
ripe,rrc00,193.163.86.231
ripe,rrc00,2a0c:b642:fc0::1
ripe,rrc00,2.56.11.1
ripe,rrc00,193.148.251.1
ripe,rrc00,2a0c:9a40:1009::1
ripe,rrc00,45.134.89.1
ripe,rrc00,2a0c:9a40:1038::1
ripe,rrc00,208.51.134.248
ripe,rrc00,165.16.221.66
ripe,rrc00,2c0f:ee00::98:210
ripe,rrc00,202.150.221.37
ripe,rrc00,2406:f400:8:34::1
ripe,rrc00,103.147.22.50
ripe,rrc00,2405:a640::50
ripe,rrc00,2a01:4f8:c17:ec87::310c:46de
ripe,rrc00,49.12.70.222
ripe,rrc00,2a0c:b641:400::1
ripe,rrc00,194.28.97.2
ripe,rrc00,203.119.104.1
ripe,rrc00,2a02:2b8::195:90:96:2
ripe,rrc00,195.90.96.2
ripe,rrc00,2001:678:118c:ffff::254
ripe,rrc00,195.128.231.254
ripe,rrc00,94.247.111.254
ripe,rrc00,2a02:47a0:a::1
ripe,rrc00,176.12.110.8
ripe,rrc00,2a00:1c10:10::8
ripe,rrc00,2a02:20c8:1f::12
ripe,rrc00,31.169.49.228
ripe,rrc00,2a0b:3b00::4
ripe,rrc00,178.208.11.4
ripe,rrc00,45.116.179.212
ripe,rrc00,103.212.68.10
ripe,rrc00,2001:67c:21ec:9999::e
ripe,rrc00,2001:67c:24e4:240::1
ripe,rrc00,193.150.22.240
ripe,rrc00,2001:67c:26f4::1
ripe,rrc00,193.160.39.1
ripe,rrc00,2a09:4c0:100:c121::5efb
ripe,rrc00,193.33.94.251
ripe,rrc00,2a09:4c0:303:c232::5cfb
ripe,rrc00,194.50.92.251
ripe,rrc00,5.178.95.254
ripe,rrc00,2a09:4c0:f00:b966::54e8
ripe,rrc00,185.102.84.232
ripe,rrc00,2a02:ed03:ffff::1
ripe,rrc00,2405:aa00:1::8
ripe,rrc00,12.0.1.63
ripe,rrc00,2001:1890:111d:1::63
ripe,rrc00,2001:56a:8002:12::3
ripe,rrc00,154.11.12.212
ripe,rrc01,195.66.226.232
ripe,rrc01,195.66.227.163
ripe,rrc01,2001:7f8:4::32e6:1
ripe,rrc01,195.66.224.175
ripe,rrc01,195.66.227.148
ripe,rrc01,2001:7f8:4::3926:1
ripe,rrc01,2001:7f8:17::3d4c:1
ripe,rrc01,5.57.80.113
ripe,rrc01,2001:7f8:4::724:1
ripe,rrc01,195.66.224.81
ripe,rrc01,195.66.227.233
ripe,rrc01,2001:7f8:4::3:2be1:1
ripe,rrc01,2001:7f8:4::5348:1
ripe,rrc01,195.66.226.38
ripe,rrc01,2001:7f8:4::5fa2:1
ripe,rrc01,2001:7f8:4::6248:1
ripe,rrc01,195.66.225.216
ripe,rrc01,195.66.231.56
ripe,rrc01,2001:7f8:4::4:2395:1
ripe,rrc01,195.66.224.32
ripe,rrc01,195.66.224.131
ripe,rrc01,2001:7f8:4::b62:1
ripe,rrc01,195.66.224.138
ripe,rrc01,2001:7f8:4::7992:1
ripe,rrc01,2001:7f8:4::c62:1
ripe,rrc01,195.66.227.195
ripe,rrc01,2001:7f8:17::7bfe:1
ripe,rrc01,5.57.81.210
ripe,rrc01,195.66.227.160
ripe,rrc01,2001:7f8:4::c8e:1
ripe,rrc01,2001:7f8:4::cb9:1
ripe,rrc01,2001:7f8:4::cf8:1
ripe,rrc01,195.66.224.137
ripe,rrc01,2001:7f8:4::da3:1
ripe,rrc01,195.66.224.167
ripe,rrc01,2001:7f8:4::886f:1
ripe,rrc01,195.66.227.105
ripe,rrc01,2001:7f8:17::89c2:1
ripe,rrc01,5.57.81.216
ripe,rrc01,2001:7f8:17::903c:1
ripe,rrc01,5.57.81.76
ripe,rrc01,195.66.227.27
ripe,rrc01,2001:7f8:4::98d2:1
ripe,rrc01,195.66.226.97
ripe,rrc01,2001:7f8:4::a5e9:1
ripe,rrc01,195.66.226.113
ripe,rrc01,2001:7f8:4::121d:2
ripe,rrc01,5.57.81.127
ripe,rrc01,2001:7f8:17::bbc6:1
ripe,rrc01,2001:7f8:4::bc39:2
ripe,rrc01,195.66.226.193
ripe,rrc01,195.66.224.83
ripe,rrc01,2001:7f8:4::f2d7:1
ripe,rrc01,195.66.225.48
ripe,rrc01,195.66.225.212
ripe,rrc01,2001:7f8:4::1918:1
ripe,rrc01,2001:7f8:4::193d:1
ripe,rrc01,195.66.224.76
ripe,rrc01,2001:7f8:4::1aae:4
ripe,rrc01,195.66.224.89
ripe,rrc01,2001:7f8:17::1aee:1
ripe,rrc01,5.57.81.186
ripe,rrc01,2001:7f8:17::1afc:1
ripe,rrc01,2001:7f8:4::1afc:1
ripe,rrc01,195.66.225.32
ripe,rrc01,5.57.81.21
ripe,rrc01,2001:7f8:4::1b1b:1
ripe,rrc01,5.57.80.210
ripe,rrc01,2001:7f8:17::201a:1
ripe,rrc01,2001:7f8:4::232a:1
ripe,rrc01,195.66.224.193
ripe,rrc01,2001:7f8:17::395:1
ripe,rrc01,5.57.81.231
ripe,rrc03,80.249.208.34
ripe,rrc03,2001:7f8:1::a500:1103:2
ripe,rrc03,2001:7f8:1::a500:1140:1
ripe,rrc03,80.249.208.49
ripe,rrc03,2001:7f8:1::a500:1273:1
ripe,rrc03,80.249.208.200
ripe,rrc03,2001:7f8:1::a501:2859:1
ripe,rrc03,2001:7f8:1::a501:2859:2
ripe,rrc03,2001:7f8:1::a501:2956:1
ripe,rrc03,80.249.208.208
ripe,rrc03,80.249.208.255
ripe,rrc03,2001:7f8:1::a501:4907:1
ripe,rrc03,80.249.209.176
ripe,rrc03,2001:7f8:1::a500:19:9524:1
ripe,rrc03,80.249.210.150
ripe,rrc03,2001:7f8:1::a500:19:9938:1
ripe,rrc03,80.249.211.237
ripe,rrc03,193.239.117.18
ripe,rrc03,2001:7f8:13::a520:5206:1
ripe,rrc03,2001:7f8:13::a520:9650:1
ripe,rrc03,193.239.118.220
ripe,rrc03,193.239.116.134
ripe,rrc03,2001:7f8:13::a521:2483:1
ripe,rrc03,2001:7f8:1::a502:1320:1
ripe,rrc03,2001:7f8:1::a502:4482:1
ripe,rrc03,80.249.210.153
ripe,rrc03,2001:7f8:1::a502:5160:1
ripe,rrc03,80.249.210.85
ripe,rrc03,2001:7f8:1::a500:6777:1
ripe,rrc03,2001:7f8:1::a500:3214:1
ripe,rrc03,80.249.209.255
ripe,rrc03,2001:7f8:1::a500:3320:1
ripe,rrc03,80.249.209.211
ripe,rrc03,80.249.210.134
ripe,rrc03,2001:7f8:1::a503:4019:1
ripe,rrc03,2001:7f8:1::a503:9351:1
ripe,rrc03,80.249.213.131
ripe,rrc03,80.249.208.112
ripe,rrc03,193.239.118.164
ripe,rrc03,2001:7f8:13::a504:1666:1
ripe,rrc03,2001:7f8:13::a504:2541:1
ripe,rrc03,193.239.118.106
ripe,rrc03,2001:7f8:1::a504:7147:1
ripe,rrc03,80.249.213.102
ripe,rrc03,2001:7f8:13::a504:8185:1
ripe,rrc03,193.239.119.253
ripe,rrc03,2001:7f8:1::a504:9544:1
ripe,rrc03,80.249.208.162
ripe,rrc03,80.249.212.10
ripe,rrc03,2001:7f8:1::a505:629:1
ripe,rrc03,2001:7f8:1::a505:673:1
ripe,rrc03,80.249.210.99
ripe,rrc03,2001:7f8:1::a505:763:1
ripe,rrc03,2001:7f8:1::a505:1088:1
ripe,rrc03,80.249.208.209
ripe,rrc03,80.249.210.163
ripe,rrc03,2001:7f8:1::a505:1185:1
